0.0334038801;-0.1452204586;-0.9295590829;0.0002369797;0.0001059142;0.0005028088;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0178835979;-0.1413051146;-0.9305467372;0.0002174211;0.0000986470;0.0002581811;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0148148148;-0.1477601411;-0.9292592593;0.0003041618;0.0001626420;0.0004043973;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0400176367;-0.1491887125;-0.9290123457;0.0001874555;0.0001382099;0.0004393055;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0368783069;-0.1400000000;-0.9302821869;0.0002102025;0.0001010601;0.0005016870;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0256261023;-0.1318342152;-0.9315167549;0.0002518600;0.0001118241;0.0008425717;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0000518135;-0.2544386874;-0.9050777202;0.0030856374;0.0017755927;0.0027675978;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0623488774;-0.2109153713;-0.9139723661;0.0063982795;0.0023591952;0.0066191411;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0573920553;-0.2154749568;-0.9130742660;0.0051691384;0.0038684159;0.0034604287;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0458031088;-0.2279620035;-0.9129188256;0.0003673037;0.0002643515;0.0002829882;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0616234888;-0.2408981002;-0.9092918826;0.0014887092;0.0004310259;0.0004913662;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0930742660;-0.2394473230;-0.9070466321;0.0005856882;0.0007996940;0.0008547573;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0082425308;-0.1947275923;-0.9223022847;0.0005500749;0.0002351809;0.0004990916;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0077368421;-0.1825614035;-0.9249122807;0.0003131468;0.0002957124;0.0003610643;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0126186292;-0.2043233743;-0.9201054482;0.0001260532;0.0001862051;0.0001654818;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0142706503;-0.1960984183;-0.9226010545;0.0001621872;0.0000794692;0.0002323071;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0088947368;-0.1958771930;-0.9221052632;0.0001743474;0.0000502837;0.0001797429;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0045869947;-0.1925834798;-0.9230052724;0.0000699436;0.0000315181;0.0001087341;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0163620387;-0.3199472759;-0.8864499121;0.0009316363;0.0004998212;0.0007768113;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0500175747;-0.3460105448;-0.8769420035;0.0000501757;0.0000388097;0.0001240829;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0549824561;-0.3512280702;-0.8746842105;0.0000485937;0.0000434804;0.0001300407;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0539543058;-0.3597012302;-0.8710017575;0.0000485965;0.0000247345;0.0001438891;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0433216169;-0.3922671353;-0.8590861160;0.0001148277;0.0000805905;0.0001886000;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0457644991;-0.3950439367;-0.8582073814;0.0000635430;0.0000662393;0.0001312879;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0263864043;-0.1385509839;-0.9300178891;0.0010016139;0.0002797962;0.0013998205;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0138172043;-0.1604301075;-0.9273655914;0.0000800168;0.0000536746;0.0001917907;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0196779964;-0.1803398927;-0.9237209302;0.0001178173;0.0001097409;0.0001692840;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0147670251;-0.1722043011;-0.9251075269;0.0000555112;0.0000351682;0.0001284444;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0104830054;-0.1702504472;-0.9261001789;0.0000838165;0.0000762812;0.0001041190;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0055734767;-0.1566845878;-0.9279569892;0.0000961696;0.0000584677;0.0001523716;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0177378815;-0.1605745063;-0.9276840215;0.0005071038;0.0003230506;0.0006876122;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0056093190;-0.1725806452;-0.9257168459;0.0002361631;0.0002407251;0.0002521782;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0006463196;-0.1516876122;-0.9301795332;0.0000772794;0.0000903123;0.0001237087;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0024955117;-0.1330161580;-0.9323698384;0.0000435814;0.0000218217;0.0000932946;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0037096774;-0.1290322581;-0.9325089606;0.0000521023;0.0000267099;0.0000874102;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0069120287;-0.1171813285;-0.9342908438;0.0000508789;0.0000267530;0.0000968433;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0410189983;-0.2828842832;-0.8982556131;0.0014631467;0.0011164070;0.0011320730;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
0.0299134948;-0.2444636678;-0.9100346021;0.0003686234;0.0000864536;0.0003116106;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
-0.0205008636;-0.2644041451;-0.9045250432;0.0015293335;0.0004378364;0.0005099384;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
